text;tag
13.05.2022 На территории муниципального округа Балканский состоялись адресные поздравления ветеранов с праздником победы Красной армии и советского народа над нацистской Германией в Великой Отечественной войне.Глава МО Балканский совместно с депутатами округа и представителями общественных организаций вручили ветеранам памятные подарки и благодарственные письма.;0
"Сегодня состоялось торжественное награждение участников конкурса – «Мою семью не обошла война…», глава муниципального образования Балканский Лебедев Савелий Андреевич поздравил участников и вручил им благодарственные письма и билеты в ""Гранд Макет Россия""";0
Сегодня в помещении местной администрации муниципального округа Балканский состоялись встречи советов ветеранов округа с депутатами муниципального образования, посвященные празднику победы Красной армии и советского народа над нацистской Германией в Великой Отечественной войне;0
С праздником победы.;0
"Жители муниципального округа Балканский, вместе с главой муниципального округа Лебедевым Савелием Андреевичем приняли участие в ""Георгиевском шествии"".Мероприятие приурочено к дню памяти великомученика Георгия Победоносца, который в России считается небесным покровителем воинов.Вместе с представителями ветеранских организаций Фрунзенского района прошли в составе колонны с тем, чтобы почтить память воинов, павших за Родину в годы Великой Отечественной войны.";0
Сегодня активисты партии ЛДПР приняли приглашение поучаствовать в завершении месячника по благоустройству. Совместно с МО Балканский провели субботник - очистили газоны от прошлогодний листвы, мусора и привели в порядок скамейки. Работа прошла в дружеской и позитивной атмосфере.;0
Сегодня в Санкт-Петербурге проходит традиционный весенний субботник, в рамках празднования Дня Благоустройства.  Глава муниципального образования Савелий Андреевич Лебедев с жителями и сотрудниками местной  администрации вышли на субботник в сквере на Купчинской д. 28. В ходе субботника: -покрасили скамейки -очистили газон от мусора- очистили детское игровое оборудование от надписейБлагодарим всех за участие!;0
Сегодня на территории ул. Ярослава Гашека 4 был проведён субботник, силами сотрудников компании ООО «Фианит-Ломбард». Дружный коллектив очень активно принял участие в сборе мусора , окрашивании скамеек , наведении чистоты на детской площадке и зарядили отличным настроением жителей двора. Уборка началась с физической разминки, приглашённого активного деятеля - фитнес тренера Ольги Паниной . На таком отличном настроении команда справилась с задачей быстро и качественно. Участие принимали и дети сотрудников. Сергейчик Ольга Анатольевна- руководитель регионального управления компании Фианит-Ломбард заручилась поддержкой главы МО Балканский Лебедева Савелия Андреевича , и договорились об участии в дальнейших общественных мероприятиях направленных на благоустройство любимого Города.;0
Сегодня провели уборку во дворе на Будапештской 106 к. 2. Очистили газоны, собрали мусор с площадок.;0
"Уважаемые жители МО Балканский. Билеты на концерт ""Любимые песни!"" на 15 мая в 19:00 в ДК Ленсовета по адресу: Каменноостровский просп., 42 Закончились";0
"Друзья, с 1-ого апреля стартовал конкурсный отбор в Молодёжный парламент при Законодательном Собрании Санкт-Петербурга.  В конкурсе могут принять участие жители города от 16 до 25 лет. Для участия необходимо:  - снять презентационный видеоролик «Я – будущее Санкт-Петербурга»; - зайти на сайт мп78.рф и заполнить заявку; - привезти копию паспорта и заявление на обработку персональных данных в приемную Законодательного Собрания по адресу: Вознесенский проспект, дом 14.  Условия конкурса и подробную информацию можно узнать на сайте мп78.рф, а также в нашей инфографике. Стань лидером и определяй вектор развития нашего города!  #МП78 #МПЗакС #АнтонСоловьев #спортнормажизни #ОНФ #МыВместе #ФондСоловьева #ЕдинаяРоссия #ЗаконодательноеСобрание #СанктПетербург #Парламент";0
"Уважаемые жители МО Балканский. Приглашаем Вас за билетами на концерт ""Любимые песни!"" Мероприятие состоится 15 мая в 19:00 в ДК Ленсовета по адресу: Каменноостровский просп., 42  Выдача билетов с 04.04.2022 пн-чт с 10:00 до 18:00, пт с 10:00 до 16:00. Перерыв с 13:00 до 14:00. Для получения билета при себе иметь паспорт и маску!";0
"В КДЦ «Московский» прошел съезд муниципалов города. 31 марта в культурно-досуговом центре «Московский» состоялся съезд Совета муниципальных образований Санкт-Петербурга. Представители муниципалитетов подвели итоги деятельности в 2021 году и обсудили наиболее актуальные задачи, которые сегодня стоят перед местным самоуправлением.Александр Дмитриевич Беглов вручил Главе муниципального образования Балканский Савелию Андреевичу Лебедеву, почетную грамоту за победу в XIII в ежегодном конкурсе по благоустройству.Так-же глава муниципального образования Балканский был награждён медалью ""ЗА РАЗВИТИЕ МЕСТНОГО САМОУПРАВЛЕНИЯ"".";0
Книги для детей Донбасса. В преддверии Международного дня детской книги, который отмечается 2 апреля, сотрудники муниципального образования Балканский, собрали детские книги для всех возрастов, различных жанров – от раскрасок для самых маленьких до занимательных энциклопедий для любознательных.;0
"Все мы знаем о сложившейся ситуации в ДНР и ЛНР и о сборе гуманитарной помощи. Не остались в стороне и пенсионеры проживающие на территории МО Балканский, которые через Советы ветеранов округа на свои средства собрали гуманитарную помощь для людей, эвакуированных на территорию Российской Федерации. Дополнительно сообщаем, что сбор гуманитарной помощи в Фрунзенском районе организован в «ЦЕНТРЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ» по адресу: Бухарестская улица, 43 (социальная столовая).  Часы работы: — понедельник — четверг с 9:00 до 17:30; — пятница и предпразднечные дни с 9:00 до 16:30. Телефон для связи: +7 (929) 117-36-46, Ковальчук Вадим Николаевич. Какие вещи принимают? ◦ средства личной гигиены: шампуни, зубная паста, зубные щетки, гель для душа, мыло, туалетная бумага, салфетки; ◦ постельные принадлежности: одеяла, подушки, полотенца, постельное белье; ◦ продукты длительного хранения: крупы, макароны, консервы длительного хранения, вода питьевая (бутилированная), детское питание. Пожалуйста, обращайте внимание, чтобы у еды не выходил срок годности в ближайшее время; ◦ средства индивидуальной защиты: маски, антисептики, перчатки; ◦ Одежда для взрослых и детей (в упаковках). Предметы должны быть новыми, не использованными ранее. Так же сообщаем что в городе открываются новые пункты сдачи донорской крови. Спасение жизни людей, материальная и социальная поддержка от государства, укрепление и улучшение здоровья самого донора — основные причины стать донором крови";0
"🔈С 1 апреля начнётся прием документов на запись в первые классы школ на 2022/2023 учебный год. Прием документов будет проходить в два этапа.  ▫Первый этап — с 1 апреля до 30 июня 2022 года. Он предназначен для детей, имеющих внеочередное, первоочередное или преимущественное право зачисления в школы, а также для детей, проживающих на закрепленной территории. Закрепленная территория — это район Санкт‑Петербурга, в границах которого находится школа.  ▫Второй этап — с 6 июля до момента заполнения свободных мест, но не позднее 5 сентября 2022 года. Он предназначен для детей, не проживающих на закрепленной территории. То есть в течение этого этапа можно подать заявление в школы другого района. Если вы отправите заявление в школу другого района раньше начала второго этапа, то по заявлению будет вынесен отказ. Подавая заявление, вы можете выбрать от 1 до 3 школ, находящихся в одном районе. Полный перечень школ представлен на портале «Петербургское образование». Если приглашения придут из нескольких школ, то нужно будет выбрать одну и принести туда оригиналы документов. В рамках первого этапа запись ведется по территориальному принципу, то есть главным критерием зачисления детей является близость школы к дому. Время и дата подачи заявления не важны. Записать ребенка в школу могут все жители района, в котором она находится.  ▫Через МФЦ услуга предоставляется без предварительной записи. При желании на прием можно записаться одним из способов:  - Электронно (в мобильном приложении «Госуслуги СПб» или на Портале госуслуг Санкт-Петербурга gu.spb.ru). Необходимо иметь подтвержденную учетную запись в Единой системе идентификации и аутентификации (ЕСИА) https://gu.spb.ru/esia/.  - Очно в любом МФЦ на стойке информирования.  - По телефону 573-90-00.  - По телефонам МФЦ (размещены на Портале госуслуг Санкт‑Петербурга в разделе «Офисы МФЦ» https://gu.spb.ru/mfc/list/).  ▫Подать заявление можно в любой из 60 МФЦ Санкт-Петербурга, а также в 5 Мобильных офисов МФЦ. Понадобится паспорт гражданина Российской Федерации и (или) иной документ, удостоверяющий личность заявителя (представителя); документ, подтверждающий полномочия представителя; свидетельство о рождении ребенка (или паспорт ребенка – иностранного гражданина (при наличии)) или документ, подтверждающий родство заявителя с ребенком. В МФЦ предоставляются только оригиналы документов.  Ознакомиться с порядком приема документов на запись в первые классы школ на 2022-2023 учебный год можно на Портале госуслуг Санкт-Петербурга по ссылке https://gu.spb.ru/188357/mfcservice/";0
Конкурс – «Мою семью не обошла война…» Война... Самое страшное, что может случился на Земле! Во время Великой Отечественной Войны наши мужчины, женщины и даже дети вставали на защиту своей Родины. Они делали всё возможное и невозможное, несмотря на голод, холод, отсутствие еды. Они делали ВСЁ, чтобы сегодня мы жили под мирным небом! И главное, что мы можем сейчас сделать для них - это помнить их подвиги и чтить их память! 9 Мая - День Победы! Давайте вспомним о наших дедах и прадедах, бабушках и прабабушках, об их братьях и сестрах, о тех, кто создавал Великую Победу нашего народа. Мы предлагаем Вам поучаствовать в творческом конкурсе и таким образом напомнить всем о том, что забывать нельзя! НОМИНАЦИИ ТВОРЧЕСКОГО КОНКУРСА: - рисунок,- аппликация,- декоративно-прикладное творчество - открытка,- фотография В каждой творческой работе обязательно должен присутствовать рассказ о своем ветеране. Конкурсные работы принимаются с 15 марта по 29 апреля включительно. Обязательное условие - участники конкурса должны быть зарегистрированы на территории МО Балканский. Конкурсные работы присылать на электронный адрес: mo_balkanskyi@mail.ru или принести в МО Балканский (Купчинская ул., д. 32), кабинет № 7 с указанием ФИО участника, адреса и контактного телефона.;0
"В КУПЧИНО, В «ЦЕНТРЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ», ОРГАНИЗОВАН СБОР ГУМАНИТАРНОЙ ПОМОЩИ ДЛЯ ЛЮДЕЙ, ВЫНУЖДЕННО ПОКИНУВШИХ ТЕРРИТОРИЮ ЮГО-ВОСТОКА УКРАИНЫ, ДНР, ЛНР отключены Какие вещи принимают? ◦ средства личной гигиены: шампуни, зубная паста, зубные щетки, гель для душа, мыло, туалетная бумага, салфетки; ◦ постельные принадлежности: одеяла, подушки, полотенца, постельное белье; ◦ продукты длительного хранения: крупы, макароны, консервы длительного хранения, вода питьевая (бутилированная), детское питание. Пожалуйста, обращайте внимание, чтобы у еды не выходил срок годности в ближайшее время; ◦ средства индивидуальной защиты: маски, антисептики, перчатки; ◦ Одежда для взрослых и детей (в упаковках). Предметы должны быть новыми, не использованными ранее. Пункт приёма находится в «Комплексном центре социальной помощи Фрунзенского района Санкт-Петербурга» по адресу Бухарестская улица, 43 (социальная столовая). Часы работы: — понедельник — четверг с 9:00 до 17:30; — пятница и предпразднечные дни с 9:00 до 16:30. Телефон для связи: +7 (929) 117-36-46, Ковальчук Вадим Николаевич. Официальный сайт СПб ГБУ СОН «Комплексного центра социальной помощи Фрунзенского района Санкт-Петербурга»: http://kcson-fr.frunz.gov.spb.ru/ Информацию прислал отдел социальной защиты населения Фрунзенского район.";0
Спасение жизни людей, материальная и социальная поддержка от государства, укрепление и улучшение здоровья самого донора — основные причины стать донором крови. Рассказываем подробно о каждой.  Спасение жизней Донорская кровь спасает жизни людей в самых разных ситуациях: Женщин во время родов. Новорожденных при обнаружении гемолитической болезни Пациентов, которым требуются трансплантация органов, протезирование или операция на сердце. Пострадавших в ДТП, авариях на производстве, получившим травмы или ожоги. Пациентов с онкологическими заболеваниями, чтобы восстановить кроветворение после разрушения опухолевых клеток химиотерапией. Людей с заболеваниями крови: лейкозом, гемофилией, анемией и другими. Некоторым больным кровь может потребоваться только один раз, и после восстановления объема крови в организме, они начинают выздоравливать сами. Другим же кровь нужна постоянно — при лечении лейкоза донорская кровь требуется на протяжении не одного месяца или даже года. В клиниках, где проводятся сложные операции на сердце, на одного человека необходимо 12–15 литров крови в год. Существуют довольно редкие заболевания, требующие постоянных переливаний компонентов донорской крови, без которых человек просто не выживет. Именно поэтому каждая донация — это ваш вклад в чье-то здоровье и, возможно, даже шанс спасти чью-то жизнь и подарить надежду на счастье В России в переливании крови нуждаются полтора миллиона человек ежегодно В России не хватает доноров крови. Ежегодно в нашей стране совершают 19 донаций на 1 000 человек, тогда как нужно, по подсчетам Всемирной Организации Здравоохранения, 40. Причем далеко не все, кто сдал кровь однажды, становятся активными донорами, совершающими более трех кроводач в год — лишь в трех регионах России в 2018 году количество донаций в год на человека достигло такого показателя.  Привилегии и льготы После безвозмездной сдачи крови каждому донору положено бесплатное питание, либо компенсация питания, два выходных дня с сохранением среднего заработка и приоритет при приобретении льготных путевок на санаторно-курортное лечение. Особая материальная и социальная поддержка есть у Почетных доноров России, которым положены денежные выплаты, внеочередное лечение, отпуск и путевки в санатории.  Плюсы для здоровья донора По статистике, продолжительность жизни донора увеличивается на 5–7 лет из-за того, что при сдаче крови организм самообновляется за счет стимуляции кроветворения. При экстренных ситуациях у донора также больше шансов выжить, потому что его организм привык к кровопотерям.;0
"Ежегодно в осенне-зимний период на водных объектах гибнут люди, в том числе дети. Несоблюдение правил безопасности на водных объектах в данный период часто приводит к трагедии. Чтобы избежать несчастного случая, родителям необходимо уделять внимание своим детям.  Уважаемые родители!  Не оставляйте детей одних!.  Взрослому человеку вполне понятно, что передвижение по льду связано с большой опасностью. Необходимо объяснить ребенку, что игры на льду – это опасное развлечение. Не всегда осенний лед под тяжестью человека начинает трещать, предупреждая об опасности, а сразу может провалиться. Следует рассказывать детям об опасности выхода на непрочный лед, интересоваться, где ребенок проводит свое свободное время, не допускать нахождение детей на водоемах в осенне-зимний период. Особенно недопустимы игры на льду!  Легкомысленное поведение детей, незнание и пренебрежение элементарными правилами безопасного поведения - первопричина грустных и трагических последствий.  Чтобы избежать опасности, запомните:  • осенний лед становится прочным только после того, как установятся непрерывные морозные дни;  • безопасным для человека считается лед толщиной не менее 7 см;  • переходить водоемы нужно в местах, где оборудованы специальные ледовые переправы. В местах, где ледовые переправы отсутствуют, при переходе следует обязательно проверять прочность льда палкой;  • лед непрочен в местах быстрого течения, стоковых вод и бьющих ключей, а также в районах произрастания водной растительности, вблизи деревьев, кустов;  • крайне опасен лед под снегом и сугробами, а также у берега.  Что делать, если Вы провалились и оказались в холодной воде:  • не паникуйте, не делайте резких движений, дышите как можно глубже и медленнее;  • раскиньте руки в стороны и постарайтесь зацепиться за кромку льда, предав телу горизонтальное положение по направлению течения;  • попытайтесь осторожно налечь грудью на край льда и забросить одну, а потом и другую ноги на лед;  • выбравшись из полыньи, откатывайтесь, а затем ползите в ту сторону, откуда шли: ведь лед здесь уже проверен на прочность.  В любом случае при возникновении чрезвычайной ситуации необходимо срочно позвонить по телефону: 112 (все звонки бесплатны).  Взрослые, не будьте равнодушными, пресекайте попытки выхода детей на лед, беспечность может обернуться трагедией!";0
В этот светлый весенний праздник хочется от всей души поздравить с Международным женским днем и пожелать самых важных и бесценных вещей: здоровья, любви и простого человеческого счастья. Пусть дома всегда царит тепло и уют, пусть близкие и родные всегда будут рядом, пусть жизнь будет полна радости.;0
