,text,label
1933,уважаемый сергей николаевич с фасада нашего дома по адресу светлановский пр  активно падает облицовка кирпича вчера  марта сотрудники тсж повесили оградительные ленты и перекрыли часть проходов у дома а сегодня утром все убралипрошу включить наш адрес в маршрут посещения спасибо,1
1934,добрый день продолжение,1
1935,губернатору петербурга жалоба на администрацию выборгского района добрый день администрация выборгского района не осуществляет контроль за работой жилкомсервиса в период  года по адресу кантемировская д  лестница  не проводятся работы по текущему ремонту общественного имущества старые оконные рамы не заменены на новые в доме старые водопроводные трубы вода в вечернее время не поступает в квартиру в должном объёме уборка и саночистка придомового земельного участка месяцами не проводится уборка лестничной клетки фактически прекращена более  месяца администрация предоставляет фальсифицированные отчёты о выполненных работах прошу ответить по существу,1
1936,уважаемый александр дмитриевич жители петергофа снова беспокоиться почему управляющая компания не выполняет свои обязанности две недели не убирали и не мыли лестничные пролеты просьба обеспечить уборку петергоф ул суворовская дом  корпус ,1
1937,уважаемый губернатор очень хочется знать чья идея соскабливать глыбы льдакоторые не вычислили зимойпри помощи экскаватора вместе с асфальтом я живу в калиниском районе на гражданском по дом  и жилконтора с самого утра занимается этим безобразием в нашем дворе,1
1938,приезжайте и на кондратьевский  к  тоже ничего не убирается,1
1939,добрый день прошу привлечь ук комфорт сервис к уборке пешеходной зоны ведущей в детский сад n на территории жк европа сити дорожка неочищена нет возможности проехать с коляской на самокате нет возможности пройти пешеходы вынуждены идти по газонам также прошу убрать завалы грязного снега с реагентами с газонов рядом с этой дорожкой,1
1940,скорее бы лёд растаял а то машину не припарковать нормально стоит раком а все потому что не чистили ни разу парковку во дворе бестужевской  а как снег закончился и дворники пропали,1
1941,секция е установленный домофон сломан но петрострой наверняка свалит на жильцов хотя он ещё не подключен и ведёт к лифту который не работает следовательно никто ещё и не мог использовать этот домофон,1
1942,кто будет чинить доводчик после монтажа этой непонятной ступеньки в подъезде и зачем вообще эту ступеньку сделали,1
1943,сообщение без текста,1
1944,ук не даёт информацию прошу разъяснить что за строчки в квитанции brможно ли от них отказаться  навязанные услугиbrорг дежурный службыbrконтроль территории,1
1945,а нам жилье я живу в комкв в квм сын дочь я и мой внукстоим на очереди с го года  дали субсидию мизирную  на которую и комнату не купить так и пропала субсидия ждём повторную  наверняка опять не сможем улучшить свое жильё,1
1946,здравствуйтеbrгужа государственное казенное учреждение жилищное агентство забрали дворовые территории по уборке что будет с персоналом жкс жилищнокоммунальная служба ранее задействованым на уборке от снега грязи стрижки газонов и поливки и тп трудившемся за низкую заработную плату в тяжёлом графике и условиях труда на старом и разваливающемся оборудовании и технике и кто будет это теперь делатьbrс уважением,1
1947,добрый деньbrпрошу вас разъяснить правомерность предписания полученного от ооо комтехсервисbrполучатель уведомления фридман светлана яковлевна  гр  с ноября г инвалид  группы  степени с  г ветеран труда имеет множественные сопутствующие хронические заболеванияbrв следствие того что квартира фридман ся находится на высоком этаже  и окна выходят на югозападную сторону в весеннелетний период в солнечные дни температура в квартире поднимается до градусов это негативно влияет на состояние здоровья вызывая ухудшенияbrдля возможности понижения температуры воздуха в квартире в  году был установлен кондиционер насколько было известно на тот момент действующая нормативная база не требовала какоголибо разрешения для установки кондиционера квартира выходит не на лицевой фасад дома а во дворыbrнаружный блок подвешен на металлическом парапете лоджии квартиры собственника дополнительно надежно закреплен при помощи металлической конструкции к ограждению лождииbrосенью  года в доме собственника прошло заочное голосование по смене управляющей компании без предварительной ознакомительной информации бланки голосования без пояснений были опущены в почтовые ящики результаты голосования не были доведены до сведения жильцов о смене управляющей компании жильцы дома узнали в феврале  получив квитанции на оплату коммунальных услуг с новыми лицевыми счетами и нового образцаbrполученное фридман ся предписание вызывает вопросы в своей правомерностиbrразъясните пожалуйста законность указанных в предписании требований а так же необходимые действия в случае  если требование получения согласования законноbrприлагаю текст предписанияbrс уважениемbrтерехова юлия николаевна дочь фридман ся,1
1948,здравствуйте у нас в доме по всему стояку прилегающему к мусоропроводу в квартирах тараканы и клопы каждый житель травит своими силами но это уже длится  года избавиться не возможно они просто перебегают из квартиры в квартиру и потом возвращаются все соседи жалуются на аналогичные условия у нас у всех дети что делать должна ли управляющая компания травить за свой счётbrфрунзенский районbrбудапештская ,1
1949,здравствуйтеbrлитейный brпочти полностью отключили отопление очень холодно,1
1950,здравствуйте  александр дмитриевич  обращаюсь к вам по просьбе моей мамы дмитриевой валентины георгиевны пенсионерки  ветерана труда  вот уже два года систематически она сидит с холодными батареями отопления  кто  то из соседей по стояку поставил у себя в квартире вентиль на батарею с нарушением и постоянно перекрывает подачу тепла  многократные вызовы сантехника не дают результата  жалобы в службу  так же не помогают  сантехник предлагает моей маме самой пройтись по соседям и выявить проблему  это общедомовое имущество и за него отвечает управляющая компания  но они ничего не делают  только за отопление платится более   и холодные батареи  надеюсь  вы сможете решить эту проблему  а то уже руки опускаются  красносельский район петергофское шоссе д кв  тел дмитриева валентина георгиевна,1
1951,здравствуйтеbrпушкин красносельское шоссе  кв  третьи сутки льётся вода в подвале  никто не перекрывает обращались в  в ук строй сити я живу на первом этаже и в квартире слышу водопад который льётся в подвале третьи сутки вот как можно спокойно реагировать на все происходящее ,1
1952,добрый день мои родители проживают по адресу улица пионерстроя дом в доме гниюттрубы в подвале стоит запах канализации постоянно работники жкх уборку придомовой територии не производят звонила в сентябре  года просила чтобы за лет покрасили стены в параднойосвежили и лавочку обещали на словах не выполнили платим за всё исправно и своевременнопомогите проведите проверку работы данной жкх более жаловаться не буду потому как стыдно выпрашивать о том что должно быть не человеческое отношение к жильцам есть конечно жильцы которые не ценят труд но реально и само жкх под предлогом недобросовестных не делает ничего от слова совсем только берут денежки спасибо,1
1953,доброе утроbrдля жилищного комитета на их ответ от  декабря накладок пока нет а будут ли,1
1954,clubжилищный комитет санктпетербурга по старым работам есть работы сделаны только на бумаге и по компенсации по залитию квартиры есть вопрос  когда выплатят два раза залили одна и та же подрядная залили  июня г  акт ук составили и тишина,1
1955,добрый вечер подскажите пожалуйста куда обратится на счёт работы лифтов в домеbrэто безобразие они бесконечно сломаны в них постоянно застревает люди и мало того были случаи свободного падения лифта пару этажей вместе с людьмиbrя только не понимаю уже все забыли как был один период что падали лифты и люди погибли,1
1956,добрый вечер,1
1957,добрый деньbrв доме после капитального ремонта ремонту нет и года по программе молодежи доступное жилье в котором я проживаю обваливаются куски балкона и штукатурка по всей площади дома падают прямо на тротуар по которому ходят люди в том числе с колясками и дети еще раз обращу ваше внимание дому нет и пяти лет его сдали в конце прошлой весны такие халатные работы помимо ужасного визуального вида который портит мой любимый город негативно сказываются не просто на экономической ситуации но и могут нанести травмы вред здоровью и жизни жителей заранее спасибо за помощьbrфотографии прилагаютсяbrекатерина солдатоваbrкронштадт  улица красная  к,1
1958,здравствуйте  обращаюсь к вам по поводу работы гуп рэп прогресс а конкретнее по отстутствию таковой  прошло всего два года с окончания капремонта нашего домакачество ремонта признано неудовлно до сих пор не исправлены критические моментыкрыльцо и балкон покрыто адским составом по которому невозможно ходить и невозможно сместимы вынуждены нести эту грязь в квартирумытьдраить обувьно ничего не меняется с боковых поверхностей крыльца отваливаются огромные куски постоянные обращения к начальнику эксплуатационного участка бурову юа по устранению проблем ни к чему не приводят пользуясь полнейшим отсутствие контроля от вышестоящего руководстваон просто бросает трубкуповоляя себя похамски разговаривать с оппонентомbrне привидена до сих пор и площадка перед крыльцомот тяжелых механизмов во время ремонта просела земля образовалась ямакоторую необходимо заасфальтироватьбуров и этого не делаетмне кажетсячто плохая репутация конкретной управляющей компании складывается от возможности отдельного сотрудника безнаказанно манкировать своими служебными обязанностями,1
1959,а когда у нас будут делать капремонт во всех домах поменяны окна у нас до сих пор деревянные и прогнившие деньги клпятся на счету а ничего не делается,1
1960,замахнулись на  год а по прошлогодним годам не хотите отчитаться по адресу наличная ул   и где всё это,1
1961,добрый деньbrпрошу помочь в восстановлении водоснабженияbrспб пр народного ополчения  отсутствует горячая и холодная вода в совмещенном санузле с  квартиры        brникаких уведомлений о проведении работ от ук не поступало,1
1962,в квартирах      на лахтинской улице в доме  второй день нет никакой воды конструктивных мер по обеспечению жителей водоснабжением до сих пор не принято прошу оказать содействие в решении проблемы с отсутствием воды,1
1963,здравствуйтеbr часа нет ни холодной ни горячей воды парголово улица заречная д  к  третья и четвёртая парадная ук северная долина выручайте,1
1964,когда доделаете плинтусы после косметического ремонта,1
1965,доброе утро александр дмитриевич а подскажите пожалуйста стою в центре доступного жилья на субсидии для многодетных семей а можно как то узнать когда вообще будет какая то ясность а то уже март а всё тишина,1
1966,добрый день извините пожалуйста за беспокойствоbrподскажите пожалуйста к кому я могу обратиться за помощью и разъяснениямиbrя в санктпетербург прописана более  лет жилья в собственности нету прописан в комнате  кв м с ребёнком и сестрой я могу както улучшить свои жилищные условия,1
1967,субсидию на расселение коммунальной квартиры ждём с августа  годаочередники городские в выборгском районе с  года  лет а есть и с  годаbrи ежегодно один и тот же ответ  ждитеbrчего смерти,1
1968,это не ответ а враньё работы по замене запорной арматуры были плановыми я спросил почему не было вывешено объявление вы не ответили я спросил почему не прислал информацию портал наш спб тоже как в вату вы бездельники,1
1969,во дворах подводника кузьмина  бульвар новаторов  и тд до сих пор лежит лёд в перемешку с песком местами огромные лужи ни кому нет дела,1
1970,ктонибудь в строительном комитете отвечает за точтобы подрядчик выполнил свои обязательства для чего вообще существует этот комитет дом сдали недели живу без воды,1
1971,уважаемый комитет как я уже писала каждый новый день приносит дольщикам новые проблемы проблема среды го апреляводоканал открыл заглушку для подачи воды и выяснилось что не работает насосные и проблема с вводными счетчиками после подачи расход воды будет оплачиваться по нормативу площадь дома  тысяч кв метров вчера я подписала апп а сегодня узнаю о перспективах оплаты недопустимо больших сум за расход воды пожалуйста помогите нам решить эти проблемынасосы и отсутствие вводных счётчиков на дом две проблемы дня и обе хуже спасибо,1
1972,кавалергардская  уже месяц во дворе лежат огромные кучи собранного снега нам тоже ждать просушки  у памятника дзержинскому уже валяются веники и щетки приходящие туда люди сами разгребают весь многомесячный мусор а дворники там не появляются,1
1973,сомневаюсь что эти деньги дойдут до домов жителей города кроме безобразного состояния жкх города нынешние власти ни в чем ином не замечены отдельное спасибо жк за хулиганства и нарушения законов со стороны эр телекома в нашем подъезде а также за протечки незакрывающуюся дверь отсутствие текущего и косметического ремонтов и тп,1
1974,добрый день когда у нас будут жк выполнять свои обязанности по уборке парадных и придомовой территории жэс   невского районаулнароднаяднадо обязательно жаловаться и тогда может быть соизволят помыть только  этаж а мы добросовестно оплачиваем все услуги,1
1975,добрый вечер уважаемый александр дмитриевич  жильцам дома  по ул маршала новикова нужна ваша помощь  по поводу смены управляющей компании  если вы в силах помочь и у вас найдется свободная минутка  прошу вас ответить  я изложу вам суть проблемы  с уважением к вам ,1
1976,а снег когда уберете  месяца куча лежит,1
1977,idольга ну некоторые просто или правда незрячие или придуриваются не видеть такие кучи грязные святая простота у нас такие же есть ещё и выше во дворах на гусарской,1
1978,вычистите дом по адресу улбелы куна дом  к  невозможно  все набросано мусор вокруг дома а те магазины на первых этаж без стыда и совести выкладывают свою дрянь на улицу овощи одежду тапки навалено и во всем этом копаются формат рынокузбекбазар  позор ,1
1979,уважаемый александр дмитриевич brпрошу вас взять под личный контроль уборку территории двора рубинштейна brоращения в жилищный комитет неоднократно по тел горячей линииbrпортал санкт петербург заявка brдают заведомо ложный ответ о выполнении работ фотографии не соответствуют действительностиbrзаявки по  не выполняютсяbrсообщали неоднократно о проблеме по тел brпредставители жкс  сообщили мне о нехватке финансирования управляющего нашим домом нетпрошу разобраться в данной ситуацииbrс уважениемbrкосовская ирина,1
1980,здравствуйте я живу на лиговском пр дом  у нас четвертую неделю моргает свет две недели по ночам теперь и днём сегодня в   маргал как свето музыка  изза этого включился самостоятельно телевизор в  опять моргал у морозилки стучал двигатель аварийка ничего внятного не отвечаетпросьба помочь в данной ситуациижильцы переживают про свою бытовую и оргтехнику в связи со сложившейся ситуацией ,1
1981,ушинского  к  ну вот сколько не чистили налади много грязи и песка ещё большеbrжду когда начнут мыть,1
1982,а кто проверит адрес гражданский  проезд как на невском  машины не могут разъехаться,1
1983,clubкрасносельский район санктпетербурга ну что вы там в повторной заявке написали  смести песок на пандусе в сторону ваша заявка была выполнена частично и только сегодня почти через полтора месяца после первой заявки вы не иогв вас даже ук ни во что не ставит,1
1984,здравствуйте довожу до вашего сведения что колпак венткороба который должен быть установлен до  до сих пор отсутствует,1
1985,от жителей дома по адресуbrморская набережная дом  корпус brжалобаbrуважаемый губернатор разберитесь пожалуйста в ситуацииbrв нашем домепо выше указанному адресу у каждой парадной горят большие фонари весь день свет не выключают что это за безобразие и халатность кто за это должен отвечать рядом в близлежащих домах такого безобразия нет потом в платежах от ук сити сервис придет повышенная оплата на свет общедомового имуществаbrфото прилагаюbrпросим разобраться в этой ситуации и чтобы в дальнейшем такая ситуация не повторялась,1
1986,добрый вечер в очередной раз пишу вам по поводу нашей управляющей компании главстрой спб на данный момент у нас отсутствует вода в доме и горячая и холодная они не в состоянии устранить изза чего отсутствует вода они плохо управляют домами почему вы их не снимаете с упражнения почему их все прикрывают если вы за них не возьмётесь то мы напишем коллективную жалобу на путина напишем и вызовим телевидение,1
1987,на пр энгельса  тоже срач по другому не назовешь пока не позвонишь в жил контору лестницы не помоют ещё хватает совести на уборку парадных принимать заявки,1
1988,уважаемый александр дмитриевичbrпросим заставить команду жкс n выборгского района вывести снег а не перекладывать глыбы с одной территории на другую газоны испорчены снег складируется на коллектор теплотрассы гуп тэк,1
1989,idсергей соглашусь с вами парадные не убирают совсем не только у вас дворников нет кто будет подметать и мыть иногда когда люди начинают жаловаться они начинают шевелиться нанимают людей за небольшие деньги чтобы убрали разово а потом опять тишина просто люди молчат,1
1990,на верослуцкой  во дворах такой срачь в парадных не моют даже не подметают за что люди деньги платят за воздух собрались вы посовещались отметелись и забыли молодцы дворы убирайте нормально не справляетесь сами метла в руки берите или увольняйтесь  раз не спровляетесь,1
1991,добрый день от многих жильцов петроградского района жкс просим вас обратить внимание на ген директора разгулова в в на его отвратительное отношение ко всему тварится бардак с этим человеком невозможно общаться сотрудники меняются у него постоянно всегда были почётные директора взрослые адекватные люди любой вопрос решаем а сейчас на протяжении столько лет происходит что то невероятное можно уже как то это решить люди в панике и я так понимаю многие сотрудники по моему уже тоже,1
1992,ломоносов ул федюнинского д к сделали косметический ремонт дома снаружи с видом на улицу просто красавец дом а заглянешь во двор противно смотретьобшарпаный краска слезла трещины замазаные вот кому нужна эта показуха дом многоквартирный  этажей и такие дома ещё есть  с такой картинкой  а вроде звучит кругом что всё для народа для их благосостояния,1
1993,уважаемый александр дмитриевич несмотря на ваше вмешательство отопление нам так и не дали за  дня участок жкс  так и не дошёл до чердака и не открыл задвижку на наш стояк в доме отопление есть а в моей квартире так и нет я пришла с работы опять в холодную квартиру да когда же это закончится я плачу за отопление и все услуги почему надо мной издеваются прошу вас помогите  тихомирова жанна анатольевна ,1
1994,clubпетроградский район санктпетербурга это что сегодня убралинаверное и фото отчёт сделан ,1
1995,улица лабутина   никто не убирает вход в арку в доме лабутина  также никто не убирает не подметаю дворники не работают мусор грязь песок камни все под ногами сегодня марта г трактор раздробил лед потом все это оставили и ушли так работают в жкс brvid__mp,1
1996,размещение информации ук в срок да ладно я так поняли гжи не выполняет укащания минстроя и не следит за наполняемостью сайта гис жкх,1
1997,добрый вечер в новых платёжках петроэлектросбыт появилась новая графа на ао невский экологический операторbrчто это за фирма от куда почему нужно за неё платить договора с ними я как собственник не оформлялаbrэлектросбыт не дозвониться,1
1998,продаем заявления в следственный комитет и в генеральную прокуратуру на петроэлектросбыт  терроризирует звонками клиентов  требует оплаты электроэнергии по числу зарегистрированных  хотя стоят только что опломбированные счётчики или по количеству комнат в квартире хоть  квм хоть  кв м робот голосовой помощник в справочной пэс пенсионеров и блокадников доводит до вызова скорой,1
1999,добрый деньbrпрошу проинформировать о результатах комиссии выделенной инвалиду квартиры по адресу московское шоссе  квbrдвушка  этаж й подъездbrсегодня была комиссия приняли квартиру когда можно въезжатьbrмы с инвалидом поднимаемся на  этаж пешком  лифт на ремонте с  и до  мая,1
2000,здравствуйте александр беглов,1
2001,а квартируто дадутbrинтересно конечно как такую коляску на улицу вывозить одной не реально,1
2002,александр дмитриевич здравствуйте скажите пожалуйста так всётаки было у семьи право на выплату или права на выплату у моей семьи не было спасибо,1
2003,clubжилищный комитет санктпетербурга подскажите а когда будет комиссия по федеральной социальной выплате,1
2004,добрый день  сегодня  рабочий день  вчера в жо невского района сказали  мягко говоря  что документы не поступили к ним еще,1
2005,здравствуйте подскажите пожалуйста как нам поступитьbrна протяжении всего зимнего сезона не убирался снег в парадных не производилась уборкаbrмногие жильцы ходят сделать перерасчёт за недопоставку коммунальных услугbrс чего нам начать собрать подписи куда обратиться,1
2006,куда обращаться чтобы дом встал на очередь по кап ремонту у нас в колпинском районе много домов которые требуют капитального ремонта с соседями давно обсуждаем этот вопрос но не знаем с чего начать,1
2007,страшныеунылыесерые коробкипохожие друг на другаа внутри подъездов капецза  лет поставили домофон месяц назад и первый этаж плиткой лифт оплата прочистки труб под раковиной наличными от фиксированных цен нет и квитанцийклумб у дома нет скамейки не красятдом страшило,1
2008,clubжилищный комитет санктпетербурга да есть  бабушкина   постоянно переносится капремонт при этом поборы с жителей осуществляются постоянно,1
2009,здравствуйте почему капремонт присылает оплачивать квитанцию до  числа месяца а она приходит то  то  числа и постоянно долг весити потом при оформлении субсидии проблемы и им не доказать что оплатила я митрофанова ирина александровна мнгодетная мама адрес проживания ольховая кв,1
2010,деньги платятся за капитальный ремонт накопительно по каждому домутак же эти денежные средства находятся на депозитном вкладепочему фонд капитального ремонта укрывает эти данные и не отображает в гис жкхтак же не желает раскрывать информацию о годовой процентной ставке,1
2011,clubжилищный комитет санктпетербурга эти взносом на капремонт недовольны все горожане причем вначалеон был не очень большойпоэтому люди и молчалино с каждым годом его стали увеличиватьа когда последний раз подняли на   за  годато естественноу народа возникло возмущениеbrтем более у людей возникает сомнение и подозрениеа на каком основании этот непонятный взнос налогbrузаконили,1
2012,добрый день подскажите пожалуйста не могу разобраться как оформляется льгота жку и субсидия жку у нас многодетная семья двое детей прописаны на одном адресе с матерью старший ребенок прописан по адресу отцаотец умер старший ребенок входит в состав многодетной семьи почему я не могу на него оформить льготу жку если он такой же член семьи как второй и третий ребенок так же при оформлении субсидии жку я не могу включить его в состав своей семьи так как он не прописан со мной получается что старший ребенок не может ничем воспользоваться в составе семьи бабушкигде он прописан получается субсидию жку они не могут оформить так как у них все в порядке с доходами как нам быть нужно прописаться на один адрес чтобы все льготы и субсидии оформить в полном составеbrспасибо большое за ответ,1
2013,здравствуйте прошу вас помочь мне разобраться так как не понимаю в этом вопросе ничегоbrвопрос мой заключается в том что я и мои детки их у меня трое в апреле  года встали на общегородскую очередь на улучшения жилищных условий а в сентябре  мы встали в очередь на сертификат для многодетных семей дело всё в том что так как в санктпетербурге нам жить не где а по праписке нет одыкватных жилищных условий для меня с детками мы проживаем до получения сертификата в краснодарском крае у родственников я очень вас прошу помочь мне понять мой номер в очереди на получение сертификата для многодетных семей дозвониться на бронинскую не возможно там либо занято либо не берут трубку а я бы хотела поменять когда меня вызовут ведь с краснодарского края с тремя девушками не так легко добраться а ещё много ньюансов и в других вопросах помогите пожалуйста,1
2014,здраствуйте у меня вопрос у нас жильё не приватизированное хотели встать на очереди на жильё нам отказали три семьи в одной квартире кухня  метров нам плиту бесплатно не могут поменять спасибо,1
2015,скажите пожалуйста а куда идут деньги которые я ежемесячно плачу  руб на кап ремонтпочему вы берете из бюджета нашего города деньги на кап ремонт я против я стою на очереди на квартиру еще когда ельцин был почему очередь не двигается почему туда вы не выделяете наши деньги так же с  года мы стоим в очереди на субсидию расселение ком квартиры почему мне моему сыну моему отцу ветеран труда у вас нет денег а почему яbrу нашиз слуг народа роскошное жилье отдельное я коренная ленинградка всю жизнь живу в комуналке а вам как губернатору глубоко наплевать на нас жителей между прочим своего города  может быть обратиться в москву,1
